timestamp;x;y
0;471.767565199173;613.436771595416
0,25;471.677255722517;613.98533038068
0,5;473.492398201508;615.681424362055
0,75;474.660172599498;611.890710358638
1;473.114228861855;614.716455725693
1,25;474.452551181023;611.074183813358
1,5;474.209152101795;616.390480221404
1,75;472.016348319847;615.375328095881
2;472.12474969502;616.787531370585
2,25;474.57513689403;617.304219117703
2,5;471.658793641828;613.723886585923
2,75;475.4460063421;612.975866391895
3;471.479095284115;613.818083514321
3,25;472.723518528169;613.314772157353
3,5;475.601728592614;614.28564712748
3,75;473.556194126074;614.059235134315
4;472.13306725528;613.934742975257
4,25;472.166696621075;615.014590490109
4,5;475.653308102288;612.376921338308
4,75;471.630982317108;614.429615985248
5;476.830470605183;615.849814089263
5,25;474.076684513984;614.409926338266
5,5;472.958581671961;615.147277244237
5,75;473.956450720805;614.300231222852
6;474.635969704762;615.142353510813
6,25;474.124841318514;614.262386925486
6,5;473.268345326795;613.229345621776
6,75;473.508374820829;616.112056213237
7;472.51418294444;613.72129884771
7,25;473.933562100847;613.58345885037
7,5;472.805263967565;613.806053118886
7,75;473.036909500664;616.37090621671
8;471.228527196552;612.507086645085
8,25;472.824031889726;613.694933706063
8,5;474.839787841283;613.933420094239
8,75;470.681036751152;614.07918280446
9;472.844347848887;615.058106040706
9,25;472.420363089558;614.116599373395
9,5;471.716522286084;616.592740773066
9,75;474.120567495903;612.053119287136
10;474.649609649344;613.871272130957
10,25;473.54302495647;615.297311385333
10,5;473.556825726206;614.727461261347
10,75;473.62108898394;613.191566779145
11;473.551438096572;611.585520251776
11,25;471.64699965459;615.599589576338
11,5;473.08517430467;616.529018179675
11,75;471.572084303574;615.391629204235
12;470.79493175547;613.848748363561
12,25;470.218288537834;612.244981710719
12,5;472.091468177114;615.485097532321
12,75;471.814897679189;611.866614450487
13;471.401997410104;615.262805466254
13,25;469.861550734273;614.790540864571
13,5;465.678778749224;613.374195109601
13,75;465.86578777448;612.593739052635
14;460.835182627594;613.910741107888
14,25;455.153117273173;614.486047752131
14,5;446.812772851007;613.092002956589
14,75;440.023182958442;612.860398888538
15;431.43675580793;613.775932079702
15,25;427.959977316391;611.981071891195
15,5;418.702864796241;608.134959249548
15,75;419.727802597674;598.983308591495
16;420.188718932315;589.978556157767
16,25;418.770970329398;578.678943060358
16,5;413.364677883562;566.38303691886
16,75;409.638938724193;551.260112312874
17;402.574194684147;535.207343881736
17,25;400.988427090336;526.563543143912
17,5;395.93396577343;511.350163951573
17,75;396.122810578332;502.436370348453
18;393.908722590316;494.288472032114
18,25;393.87155975504;479.91758696348
18,5;396.103869347587;467.694974596577
18,75;400.140727749801;455.133984609721
19;404.778049689522;436.843077730611
19,25;411.087284118839;417.078446965543
19,5;417.804424515576;402.068616582657
19,75;424.012363367248;384.75668682005
20;431.08831126331;371.001782862932
20,25;439.04008538285;363.273058745864
20,5;447.108555148935;357.672350111284
20,75;455.08840036266;357.944675626673
21;468.710460535144;357.028627304853
21,25;487.286275401402;359.31166232567
21,5;510.583271588847;362.024622286385
21,75;535.096889719296;363.894846436449
22;559.931497407082;362.744801327967
22,25;582.463802967922;360.464073703883
22,5;603.362111618501;363.998081547377
22,75;623.204115528274;363.894335476262
23;639.450126633946;362.243425798752
23,25;645.248336333655;364.001262135525
23,5;653.126085772511;369.63029661768
23,75;659.064895221593;370.375572124268
24;665.969304469176;375.192586117956
24,25;669.150010191834;380.44253566941
24,5;673.466668786506;383.188946686541
24,75;675.234962175865;386.714935155194
25;674.522295503533;387.278274314582
25,25;672.533550099629;390.344887052153
25,5;670.646558968167;390.958780017333
25,75;668.867174758354;394.809661759525
26;665.971549927701;396.421855264886
26,25;663.738841077668;399.250528109071
26,5;662.669179937962;397.791598726007
26,75;664.184783357311;396.696622202378
27;661.698042253953;395.771541502046
27,25;657.345202998381;399.750035477875
27,5;656.552159906207;400.057337812353
27,75;652.366766345066;404.070493012956
28;649.079945662317;406.019908264626
28,25;645.98825369413;412.416949337342
28,5;643.123574360237;412.904772309504
28,75;641.049994650967;419.885055824592
29;635.817594432577;421.75628634453
29,25;635.159225325941;426.102304092834
29,5;634.512326498062;422.137273601682
29,75;631.848710647494;425.56456901302
30;631.846214923104;425.399128498439
30,25;634.722324835828;420.106675599281
30,5;637.73740793135;418.278213166432
30,75;641.294043362794;412.224208666063
31;647.818203996029;403.412436802227
31,25;652.55262955866;396.605836719208
31,5;653.855220070337;391.333634029782
31,75;653.799317399535;386.787318176928
32;651.599322231789;383.121013074686
32,25;647.863984240251;381.867075176148
32,5;648.033385676407;387.001609016743
32,75;646.227986989493;386.87484398285
33;647.922659019604;388.207098178491
33,25;648.005022725408;389.206799524756
33,5;651.603842169766;392.121127434294
33,75;650.866591515383;396.209973499142
34;651.880829374177;395.272343341855
34,25;652.141244598431;399.848397686775
34,5;647.712938420104;399.713142164098
34,75;646.576807932059;402.169724980689
35;644.49623954774;402.815088699017
35,25;642.811141067446;402.730794089679
35,5;637.739153138145;400.557507881408
35,75;636.451771183918;398.987540615601
36;633.174430564093;396.056538074036
36,25;636.182133578572;396.377551885758
36,5;633.053291253589;402.041230869745
36,75;632.231366868934;397.751495227609
37;630.749681962337;397.822182886653
37,25;631.484550874778;395.313907473417
37,5;632.538910818397;396.333816952639
37,75;630.079041305877;395.866300859356
38;633.350384916998;397.260958642813
38,25;631.2745214439;397.339367986707
38,5;634.245738600281;398.507112112045
38,75;638.105838333853;401.435629102267
39;638.37048732397;402.618600275899
39,25;640.975554305333;406.642404543325
39,5;646.055173761455;410.404167148319
39,75;646.295481757887;413.518945003263
40;645.771212191444;413.459826712552
40,25;645.497557950323;419.122669811492
40,5;643.972900965084;420.242987332865
40,75;638.985317021178;423.639783447591
41;634.69396999128;426.762026114407
41,25;629.997426493308;430.281967413908
41,5;622.849738456189;440.532751099063
41,75;620.684693746256;444.843002958161
42;618.477136692356;453.74503738114
42,25;613.789641495997;458.96623447394
42,5;609.577207418258;466.113094900275
42,75;606.849800743033;472.577358543017
43;596.593511201457;479.026009267626
43,25;594.439515195778;489.369469128634
43,5;591.673517274956;494.174769692201
43,75;587.516607079025;504.127823082335
44;587.590589840627;509.430135575938
44,25;587.641630066305;517.113997507984
44,5;587.10362766506;527.033147657557
44,75;589.611948740196;530.763269357196
45;590.497302895908;538.22763632574
45,25;592.451168440256;536.644082313451
45,5;592.61717452908;542.306839494433
45,75;595.379540817492;537.903199358938
46;596.545337082192;534.439872526588
46,25;594.078602306662;531.092779015232
46,5;591.976497081084;524.115480163976
46,75;588.497640808781;516.847167057842
47;587.389076077172;507.031471917821
47,25;586.21313523025;499.643032803971
47,5;588.754902338035;487.278022056835
47,75;586.89554316265;477.089560774849
48;589.158791539682;469.843899449093
48,25;592.323824122221;461.436254911306
48,5;594.903835921077;454.594503163559
48,75;597.417471587036;449.475933277772
49;594.615248318778;449.210130467249
49,25;595.895097049523;444.65031153691
49,5;594.739827039883;445.324462369127
49,75;592.45220062275;445.655458213599
50;590.804323382269;446.501973312893
50,25;587.843778137751;447.544221319274
50,5;589.557542763691;451.577353232219
50,75;587.608596813394;448.516723905597
51;589.583648750671;445.397630115752
51,25;589.858265561518;442.431480947539
51,5;587.969923047528;440.954946437975
51,75;579.919504048003;438.927792587484
52;562.185878101871;435.444767553711
52,25;543.251579365377;433.776865325241
52,5;528.849779959332;432.150586954412
52,75;509.699789076126;429.256442342019
53;495.756810714788;424.578065025448
53,25;481.060772451101;427.759407539299
53,5;470.327068438218;424.278117294313
53,75;458.748403807744;420.41965429626
54;449.096467748483;418.12253597031
54,25;438.005227094098;421.933260477358
54,5;426.040832605157;421.396828610595
54,75;417.422136618834;421.528516686014
55;408.034943295319;423.694909641295
55,25;402.367707030779;423.296733109798
55,5;397.546626392562;422.823366844385
55,75;396.670609018474;420.015172457953
56;391.482531491457;423.131730819803
56,25;385.221842130631;419.745913266654
56,5;385.332249926944;420.012235184187
56,75;386.362535370069;419.882882114943
57;385.987015672812;421.466487390837
57,25;387.667386322049;425.294604632352
57,5;388.912467799976;427.659047517354
57,75;391.583379937605;429.198959727851
58;395.622010151343;434.395753033624
58,25;402.101255391945;434.996724565521
58,5;410.954537515317;434.962184138717
58,75;415.273619407713;436.294427406409
59;433.576301127826;439.862849055265
59,25;443.741834179695;437.458301961137
59,5;464.737461040588;437.115475472895
59,75;485.460171373039;437.338717624239
60;506.553402207131;437.915769123626
60,25;535.190678858005;437.874231899291
60,5;566.644794042971;437.033704467153
60,75;597.643763717898;439.110029091205
61;631.554274509483;439.918529270056
61,25;659.65165802344;442.694304385444
61,5;685.244512173519;448.852637198932
61,75;709.743983534467;446.675029420899
62;723.915309594203;447.874964327115
62,25;737.488615222213;452.759380941211
62,5;754.772623743791;457.020365660145
62,75;768.105346622454;462.650062112762
63;781.509998500712;467.123317132874
63,25;796.445129367292;471.245056035953
63,5;807.864805500252;477.699976155095
63,75;818.909230722689;481.298471668747
64;822.819298902656;484.57761231874
64,25;820.803992740721;488.707783387795
64,5;820.673141023171;485.800190001942
64,75;811.527248079035;491.070750714833
65;806.006147749667;494.375588221785
65,25;803.170651633704;497.417693008639
65,5;800.999311040367;498.721143691885
65,75;800.582437881363;499.18092808863
66;802.009632354025;501.539077225149
66,25;801.653708182519;499.690096399605
66,5;803.368784083109;498.641577987929
66,75;802.940530222306;495.162897577656
67;798.352159289752;492.807098391911
67,25;795.630661891546;488.516747829371
67,5;788.29897856971;487.323128450463
67,75;773.628955331408;485.571568586303
68;758.141313847438;484.888392011736
68,25;741.13378075173;481.550899240637
68,5;719.074457860832;480.556495621033
68,75;690.079180946459;480.610516780621
69;656.879714994512;481.087741982207
69,25;629.129901076632;476.325247815956
69,5;597.593385117877;468.584163495313
69,75;573.957646908886;460.390077129425
70;554.495044810923;443.318736848798
70,25;543.093880224193;428.647303177222
70,5;542.318077584814;412.553276610273
70,75;537.004520031319;395.634973738654
71;539.126111488229;381.164809312729
71,25;541.0040996108;360.665729967627
71,5;544.73058733795;347.093859870011
71,75;549.460026221264;335.690552037984
72;555.201578742057;324.263258591778
72,25;559.08656341122;316.219021334479
72,5;571.115821032039;311.773787480748
72,75;578.357191842668;305.540163594318
73;587.067475198283;305.364578466647
73,25;596.59908046623;299.024235997372
73,5;607.053697624003;300.052165501452
73,75;610.347241308512;299.339493778079
74;617.629653229181;297.510298605338
74,25;621.891965736078;300.5288753157
74,5;622.801872356766;296.101957867495
74,75;625.978659511469;300.960861630662
75;625.896010239267;299.769323573766
75,25;624.660595988641;300.377637312346
75,5;626.341877593097;302.378222258247
75,75;623.957203032749;297.851385837824
76;620.626791886685;298.102644637559
76,25;618.340677240824;295.059388995051
76,5;619.915385320864;297.456268137177
76,75;621.797502382081;296.314480729225
77;618.698834355027;294.75336242662
77,25;614.992839716519;293.110135636098
77,5;613.629475069662;298.078406134656
77,75;612.255693660451;307.484550844332
78;611.288664364271;318.518498059229
78,25;613.461819849544;334.229649329059
78,5;611.235269056088;357.017226381731
78,75;608.509189306007;378.004738840898
79;608.319470986739;403.093246723562
79,25;605.961167871499;428.746038753891
79,5;603.48957855015;450.701447109478
79,75;605.875139266541;470.334188258288
80;603.726350328526;490.669967741174
80,25;603.672110035433;510.518191610817
80,5;603.784619323342;526.268554988516
80,75;610.913573474132;540.891420327842
81;611.89734984601;555.843973679523
81,25;615.923514437262;561.772445379464
81,5;614.232716517055;568.025775064945
81,75;616.781225232797;571.643737414339
82;614.98612643332;572.045136535669
82,25;613.924324912045;576.367582646362
82,5;614.406928976415;583.999479002529
82,75;612.195547667473;592.447925075968
83;614.876245430147;600.298192382038
83,25;618.424340848753;605.374203736969
83,5;622.034635634358;608.969060949798
83,75;622.344842111222;612.211634429278
84;623.492962487193;618.836177860029
84,25;623.013695627989;620.28351811929
84,5;622.662562430184;628.158539919776
84,75;624.763393930439;631.052875149534
85;626.017034438934;631.474027941318
85,25;625.502568713629;634.136746768038
85,5;622.694171648851;632.134669567003
85,75;624.02098237501;629.818392960268
86;625.43953237541;627.728546245063
86,25;624.449072254804;622.802419677421
86,5;621.835045284823;618.936060459283
86,75;619.06106002626;610.257566967145
87;617.664169503001;599.142188383385
87,25;614.346438949184;587.279050102908
87,5;611.028137917734;575.612156283169
87,75;611.270691774255;561.979083911325
88;608.879077179837;544.558814725383
88,25;610.938708911481;529.807037687861
88,5;614.21278024293;516.671868111071
88,75;616.347600405227;511.494368028709
89;619.609305588337;508.792252517066
89,25;619.92383238084;513.307522853626
89,5;617.070867686833;517.929034448824
89,75;612.506303160046;526.887105595556
90;608.293781701609;534.891896893876
90,25;603.407490813275;546.492407219252
90,5;603.853934103584;552.073670919823
90,75;600.03010095041;558.853784589464
91;601.245194076544;565.447531799961
91,25;602.380409118665;571.847739999655
91,5;601.79883897978;573.327787220586
91,75;604.05199202854;579.010645532415
92;606.172577547213;577.593422543945
92,25;605.329354740564;577.957250074146
92,5;603.909719272406;577.469383659963
92,75;602.524705909469;572.33908539265
93;601.045910856772;569.084344614292
93,25;598.985155125583;564.656135771197
93,5;596.683987930206;560.468826805225
93,75;596.93484473149;559.351166007084
94;596.433217849734;558.446322251324
94,25;592.617650385576;556.6515106392
94,5;589.329177922772;556.597267987982
94,75;587.507956434624;558.973729301597
95;586.185618451332;562.425515394154
95,25;583.261853782686;570.42854152819
95,5;579.630320012267;570.353241586807
95,75;577.622461330779;575.017829298999
96;574.03620173953;576.123278711585
96,25;571.739476626636;573.297425410139
96,5;567.294878874301;570.066949457668
96,75;562.333344184905;568.906852719417
97;557.49952970639;573.425622144757
97,25;557.067440486599;578.863153637285
97,5;552.054430787876;582.951630899493
97,75;550.261783343725;588.840646555723
98;546.364668203832;591.457700847734
98,25;544.139221521855;591.575510809205
98,5;542.181828802035;593.544184962166
98,75;539.733741434403;591.678823752878
99;542.417558245487;593.426119218046
99,25;537.482036645921;592.670198034562
99,5;537.360285351143;591.316965192558
99,75;539.933381709957;593.635313776211
100;537.581777386924;593.766892876428
100,25;535.172995906485;594.429443932101
100,5;539.066865856835;590.776669280075
100,75;540.687477125342;592.519782841047
101;543.479609706403;593.558321358455
101,25;540.061642175599;592.856969181982
101,5;540.960492454944;593.481785630972
101,75;538.142226638514;594.0598576448
102;542.398040466005;593.230971089318
102,25;540.874323022722;594.116833436564
102,5;538.894088416125;592.840992682242
102,75;539.687207527081;592.184978613001
103;538.274921699662;593.606446215801
103,25;538.899057078642;591.713253206475
103,5;539.759391404198;593.299398446837
103,75;539.190862569548;593.866195101098
104;542.819779902276;595.120361425041
104,25;540.380001303186;592.924214254511
104,5;541.035321712473;594.738223552161
104,75;540.703843286499;591.771873272372
105;539.771950108782;592.168258394629
105,25;539.263667782026;593.789165332839
105,5;539.479845284417;593.806327803113
105,75;541.941357893047;592.791081431963
106;538.033738212227;593.36256106677
106,25;539.62690100702;592.727939504621
106,5;541.039130969636;593.043532170944
106,75;539.729430728111;592.596218260512
107;542.540761244869;593.13976225
107,25;540.436357473;593.116958337476
107,5;540.345478927507;593.383271949076
107,75;538.79307843929;593.542201999284
108;540.995493334683;594.428953234885
108,25;541.016733051282;595.939867490503
108,5;539.62018137995;594.279813560003
108,75;541.396713798662;593.388090168983
109;539.924232083296;593.550981100177
109,25;541.385394913304;595.075382910164
109,5;543.179393682483;593.157037007943
109,75;540.409842494539;593.409709542912
110;538.741302976992;590.867850884527
110,25;538.996113915874;591.352190934499
110,5;540.698780630077;595.361596353995
110,75;539.615572527038;593.050544029959
111;540.328187999545;592.720770721518
111,25;539.760540830535;593.891322089066
111,5;538.18601195794;592.155757390772
111,75;539.286682662963;593.687558451612
112;539.617395301866;593.055926341679
112,25;539.17669219699;591.523405455854
112,5;539.358000032645;593.882038094671
112,75;540.383117996979;594.33887175203
113;540.914735745564;593.614663146147
113,25;539.899768795801;593.520898853908
113,5;541.642033786343;594.852836536494
113,75;538.877348772582;594.00083311557
114;542.838808238974;593.214631509506
114,25;540.600013605419;594.445551229313
114,5;541.532713249034;592.142076118149
114,75;539.111579876673;594.572276231357
115;541.338577549778;591.245087743933
115,25;540.268232602932;591.421219531018
115,5;540.525760818717;592.56924380405
115,75;541.64120057623;591.474605500126
116;541.671376014618;590.932492563029
116,25;540.618076929856;593.09136036553
116,5;538.615801179691;592.195337614184
116,75;538.434028500952;593.867269182592
117;541.797113795243;591.179587006413
117,25;540.085292095489;592.409495191232
117,5;540.263875737954;592.434857069331
117,75;539.349897801113;592.859459577845
118;541.495006104698;593.050782347784
118,25;540.219961691405;592.192076407999
118,5;540.924902278319;593.510409687618
118,75;538.177146416966;591.860576962102
119;542.662221907412;592.202262909586
119,25;540.365095453043;594.096852625654
119,5;541.11482183304;594.306319577839
119,75;540.591139812028;593.945300818227
120;538.030536210355;593.240910667383
120,25;538.932726931569;592.908944979044
120,5;541.911642763608;593.112158273828
120,75;541.901268746228;592.587802352846
